timestamp,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,packets,duration_ms,flags
2026-03-01T05:14:31,10.0.5.81,10.0.0.5,10863,443,ICMP,4539,293,2348,FIN
2026-03-08T16:03:35,10.0.5.29,10.0.0.5,49098,80,TCP,47495,195,586,ACK
2026-03-06T17:31:39,10.0.2.103,10.0.0.5,62578,80,ICMP,6530,487,1490,ACK
2026-03-10T08:44:06,10.0.2.180,10.0.0.5,57030,80,UDP,40991,219,1746,SYN-ACK
2026-03-02T21:35:23,10.0.5.140,10.0.0.5,33313,443,UDP,5890,384,2176,RST
2026-03-06T15:32:39,185.182.174.29,10.0.0.5,55065,80,ICMP,23511,376,1123,FIN
2026-03-02T10:24:28,10.0.0.219,10.0.0.5,40929,443,TCP,3109,115,4511,RST
2026-03-03T17:32:15,185.158.1.245,10.0.0.5,18051,5432,UDP,29314,316,2982,"SYN,SYN,SYN"
2026-03-11T14:02:40,10.0.1.130,10.0.0.5,54384,443,UDP,41386,240,4428,SYN
2026-03-08T05:52:57,10.0.3.230,10.0.0.5,1092,8080,TCP,16357,127,80,ACK
2026-03-05T01:19:50,185.158.1.245,10.0.0.5,42574,6379,ICMP,13623,478,1258,SYN-ACK
2026-03-01T06:37:24,10.0.2.17,10.0.0.5,49002,443,UDP,49878,264,1037,SYN
2026-03-04T06:01:50,10.0.5.27,10.0.0.5,26363,80,UDP,36652,12,853,FIN
2026-03-08T12:37:30,10.0.1.42,10.0.0.5,34959,80,UDP,34445,174,1543,RST
2026-03-14T02:46:41,10.0.5.44,10.0.0.5,64275,443,ICMP,8788,404,2075,RST
2026-03-03T19:43:53,10.0.1.42,10.0.0.5,21057,8080,ICMP,10078,307,1198,SYN-ACK
2026-03-14T15:51:12,10.0.1.246,10.0.0.5,13358,80,UDP,26661,110,465,RST
2026-03-12T10:31:00,10.0.1.172,10.0.0.5,54704,8080,UDP,38933,16,3218,SYN-ACK
2026-03-13T08:18:19,10.0.4.187,10.0.0.5,5932,8080,UDP,15138,105,4691,SYN
2026-03-03T20:09:30,10.0.3.230,10.0.0.5,44738,8080,ICMP,12856,116,1452,ACK
2026-03-13T14:40:27,10.0.0.195,10.0.0.5,29531,80,ICMP,34247,404,1692,SYN
2026-03-04T13:38:40,10.0.1.246,10.0.0.5,48692,8080,ICMP,38294,419,4307,SYN-ACK
2026-03-04T10:05:36,185.132.5.175,10.0.0.5,34816,22,TCP,19655,157,3985,ACK
2026-03-07T05:15:08,10.0.1.68,10.0.0.5,43762,8080,UDP,36304,116,4956,SYN-ACK
2026-03-14T21:48:44,10.0.0.156,10.0.0.5,59172,8080,UDP,7937,364,1578,SYN-ACK
2026-03-07T08:09:15,10.0.5.144,10.0.0.5,52618,80,ICMP,20328,400,4273,SYN-ACK
2026-03-08T04:35:07,10.0.2.207,10.0.0.5,46004,443,TCP,9710,475,1761,RST
2026-03-05T21:37:07,10.0.2.17,10.0.0.5,53905,80,TCP,12838,213,4677,SYN
2026-03-07T02:59:39,10.0.2.40,10.0.0.5,4735,443,UDP,2483,188,3848,SYN-ACK
2026-03-09T00:00:34,185.168.136.197,10.0.0.5,17944,5432,UDP,43157,128,617,ACK
2026-03-11T05:18:41,10.0.4.68,10.0.0.5,51540,80,UDP,32749,400,442,FIN
2026-03-08T18:59:39,10.0.1.246,10.0.0.5,2646,80,TCP,29774,151,2903,SYN-ACK
2026-03-02T11:30:28,10.0.4.51,10.0.0.5,33248,443,ICMP,3306,285,655,ACK
2026-03-13T08:15:33,10.0.3.24,10.0.0.5,53574,80,ICMP,9242,348,262,RST
2026-03-05T02:29:51,10.0.0.59,10.0.0.5,29832,80,TCP,19991,131,1256,SYN-ACK
2026-03-06T18:35:04,185.164.91.130,10.0.0.5,25199,3306,ICMP,40829,87,3668,RST
2026-03-02T14:34:22,10.0.5.27,10.0.0.5,23650,80,TCP,12533,30,145,ACK
2026-03-09T08:09:58,10.0.4.187,10.0.0.5,45122,80,TCP,11895,97,4330,SYN-ACK
2026-03-08T17:46:11,10.0.2.57,10.0.0.5,9803,8080,ICMP,336,37,8,SYN-ACK
2026-03-09T01:54:09,10.0.5.177,10.0.0.5,44069,8080,UDP,35126,287,402,FIN
2026-03-04T11:56:29,10.0.1.246,10.0.0.5,6897,8080,ICMP,29121,357,3604,SYN-ACK
2026-03-07T10:04:08,10.0.0.195,10.0.0.5,15206,80,UDP,32417,394,301,SYN-ACK
2026-03-04T13:20:17,10.0.4.7,10.0.0.5,57125,443,TCP,46793,243,3368,FIN
2026-03-12T03:28:20,10.0.2.180,10.0.0.5,31485,443,TCP,20478,270,1976,SYN-ACK
2026-03-03T07:06:19,10.0.2.254,10.0.0.5,10156,80,ICMP,16407,228,1995,SYN-ACK
2026-03-02T14:40:23,10.0.4.187,10.0.0.5,10823,443,UDP,41642,432,4873,SYN
2026-03-12T17:19:24,10.0.5.166,10.0.0.5,56869,80,TCP,3907,327,3466,RST
2026-03-04T00:31:32,10.0.0.219,10.0.0.5,44686,443,UDP,43169,397,2295,SYN-ACK
2026-03-07T10:46:30,10.0.0.195,10.0.0.5,42046,8080,ICMP,42917,382,1584,FIN
2026-03-11T10:16:14,10.0.5.44,10.0.0.5,15903,8080,TCP,36738,303,4061,SYN
2026-03-04T10:17:31,10.0.5.167,10.0.0.5,55239,443,UDP,27931,179,1876,ACK
2026-03-07T02:20:34,10.0.5.190,10.0.0.5,10967,8080,TCP,765,449,962,SYN-ACK
2026-03-04T23:55:47,10.0.1.234,10.0.0.5,33888,80,ICMP,38080,370,1767,SYN
2026-03-02T02:38:32,10.0.0.12,10.0.0.5,20403,80,UDP,43250,234,3214,SYN
2026-03-12T02:46:56,10.0.2.63,10.0.0.5,17794,8080,UDP,34968,482,3438,ACK
2026-03-05T07:25:12,10.0.4.76,10.0.0.5,4560,443,TCP,26417,15,4821,SYN-ACK
2026-03-01T04:23:06,10.0.2.40,10.0.0.5,61652,80,TCP,13412,129,3887,SYN
2026-03-14T04:35:49,10.0.2.17,10.0.0.5,62303,443,ICMP,49837,125,2487,RST
2026-03-03T18:00:57,10.0.4.68,10.0.0.5,17782,443,ICMP,29454,142,3801,ACK
2026-03-14T23:25:46,10.0.5.84,10.0.0.5,43054,80,TCP,11784,320,397,RST
2026-03-14T06:29:18,10.0.3.57,10.0.0.5,32273,443,TCP,47618,264,1812,ACK
2026-03-05T02:24:26,10.0.0.8,10.0.0.5,52427,80,UDP,36034,272,4447,RST
2026-03-05T07:30:53,10.0.5.144,10.0.0.5,10280,443,UDP,36893,10,3330,SYN-ACK
2026-03-09T09:38:43,10.0.1.42,10.0.0.5,55498,443,UDP,36064,487,2390,SYN-ACK
2026-03-01T15:17:01,10.0.1.64,10.0.0.5,5800,80,ICMP,47946,93,3546,FIN
2026-03-01T08:51:54,10.0.5.81,10.0.0.5,18206,80,UDP,3916,315,1652,SYN-ACK
2026-03-09T14:40:56,185.192.58.175,10.0.0.5,9843,22,TCP,39391,16,3006,ACK
2026-03-05T09:41:40,10.0.5.140,10.0.0.5,31035,80,TCP,6946,135,908,SYN-ACK
2026-03-11T21:38:27,10.0.3.230,10.0.0.5,11600,443,ICMP,6616,18,4977,SYN
2026-03-10T11:20:03,10.0.5.29,10.0.0.5,58404,80,TCP,31279,109,414,FIN
2026-03-06T19:44:04,10.0.1.181,10.0.0.5,28966,80,TCP,37243,300,350,SYN-ACK
2026-03-08T03:52:16,10.0.4.51,10.0.0.5,6592,8080,TCP,37676,247,3459,ACK
2026-03-01T04:25:31,10.0.3.151,10.0.0.5,43719,80,UDP,7174,170,4382,ACK
2026-03-06T13:35:38,10.0.0.8,10.0.0.5,21825,8080,UDP,5702,291,2075,ACK
2026-03-10T21:47:46,10.0.1.64,10.0.0.5,13943,80,TCP,6773,5,369,RST
2026-03-06T10:24:50,185.137.222.41,10.0.0.5,36510,8080,ICMP,43814,290,453,SYN-ACK
2026-03-10T22:19:49,10.0.0.59,10.0.0.5,15257,80,ICMP,27042,401,738,FIN
2026-03-04T17:49:41,185.192.58.175,10.0.0.5,29422,3306,UDP,10254,294,1697,RST
2026-03-14T08:10:15,10.0.0.190,10.0.0.5,62399,8080,ICMP,1366,66,370,RST
2026-03-08T23:25:22,10.0.1.246,10.0.0.5,20398,443,UDP,27803,429,4325,ACK
2026-03-12T03:46:37,10.0.1.131,10.0.0.5,49723,80,UDP,10667,238,4232,SYN-ACK
2026-03-01T15:36:36,10.0.0.59,10.0.0.5,17567,80,TCP,38210,269,3734,ACK
2026-03-10T04:01:56,185.108.197.98,10.0.0.5,29598,6379,UDP,15976,157,1135,SYN
2026-03-07T13:57:45,10.0.0.156,10.0.0.5,33538,443,UDP,46310,270,3593,SYN
2026-03-02T18:33:38,10.0.1.222,10.0.0.5,29924,443,TCP,1286,372,4113,SYN-ACK
2026-03-09T21:21:48,10.0.2.148,10.0.0.5,4007,80,UDP,24073,349,4123,SYN
2026-03-13T13:00:26,10.0.5.81,10.0.0.5,25512,80,UDP,13186,203,2883,RST
2026-03-12T15:44:52,10.0.5.29,10.0.0.5,25165,443,UDP,8756,203,1388,SYN-ACK
2026-03-10T09:40:05,10.0.0.219,10.0.0.5,2739,80,ICMP,9430,91,731,SYN-ACK
2026-03-11T09:23:12,185.182.174.29,10.0.0.5,41102,8443,ICMP,10646,246,404,SYN-ACK
2026-03-06T15:04:54,10.0.2.208,10.0.0.5,22479,8080,TCP,17215,425,1771,SYN-ACK
2026-03-04T21:34:59,185.180.81.203,10.0.0.5,31668,5432,UDP,14501,313,2249,ACK
2026-03-10T01:07:24,10.0.4.68,10.0.0.5,26455,80,TCP,33315,211,3883,RST
2026-03-10T19:30:03,10.0.2.40,10.0.0.5,9494,443,UDP,37357,290,4157,ACK
2026-03-14T09:15:56,10.0.1.130,10.0.0.5,32124,443,UDP,42996,387,2983,FIN
2026-03-04T15:36:15,10.0.3.57,10.0.0.5,30208,8080,TCP,19432,218,4071,ACK
2026-03-03T22:10:23,10.0.2.63,10.0.0.5,2954,443,UDP,34841,102,4420,RST
2026-03-03T22:07:37,10.0.3.88,10.0.0.5,43958,80,ICMP,40587,148,807,FIN
2026-03-14T18:39:43,10.0.2.180,10.0.0.5,6849,8080,ICMP,6790,282,3255,SYN-ACK
2026-03-11T10:12:38,10.0.2.63,10.0.0.5,27113,443,UDP,42123,291,1625,SYN-ACK
2026-03-11T13:13:07,10.0.0.59,10.0.0.5,57368,8080,TCP,9683,380,3854,SYN
2026-03-08T08:21:14,10.0.2.207,10.0.0.5,54330,8080,TCP,35468,474,3781,SYN-ACK
2026-03-04T16:25:40,10.0.0.56,10.0.0.5,22042,443,UDP,27398,457,148,FIN
2026-03-02T03:23:24,10.0.5.177,10.0.0.5,61519,443,ICMP,40022,13,1815,SYN-ACK
2026-03-12T11:19:07,10.0.0.56,10.0.0.5,40859,8080,UDP,19908,308,4058,SYN
2026-03-12T03:20:48,185.113.152.216,10.0.0.5,60869,6379,ICMP,18115,287,1438,SYN
2026-03-06T17:01:05,10.0.0.12,10.0.0.5,63161,8080,ICMP,31208,400,2910,RST
2026-03-05T15:18:59,10.0.5.81,10.0.0.5,37938,443,UDP,49723,43,1427,SYN-ACK
2026-03-09T08:00:32,10.0.3.24,10.0.0.5,13231,80,TCP,45698,155,3267,SYN-ACK
2026-03-04T05:10:44,10.0.1.68,10.0.0.5,54318,443,ICMP,45594,447,1011,SYN
2026-03-11T06:36:40,185.192.134.249,10.0.0.5,43701,3306,ICMP,6812,112,2854,SYN
2026-03-13T06:02:07,10.0.3.21,10.0.0.5,60783,80,ICMP,13155,401,1198,SYN-ACK
2026-03-08T23:30:32,10.0.1.42,10.0.0.5,26309,8080,ICMP,6788,29,3826,ACK
2026-03-10T07:05:26,10.0.4.76,10.0.0.5,41241,80,ICMP,9139,6,3501,SYN
2026-03-02T15:08:37,10.0.2.148,10.0.0.5,46500,8080,ICMP,26616,165,4060,RST
2026-03-05T08:17:11,10.0.1.222,10.0.0.5,35845,443,UDP,31454,171,2673,SYN
2026-03-12T01:49:54,185.187.216.153,10.0.0.5,12673,22,UDP,22424,332,324,RST
2026-03-08T06:48:50,10.0.3.138,10.0.0.5,13999,80,UDP,17871,297,3812,SYN-ACK
2026-03-12T21:55:14,10.0.2.180,10.0.0.5,29186,443,UDP,44172,364,504,FIN
2026-03-02T11:51:06,10.0.3.98,10.0.0.5,32621,80,TCP,34972,415,2265,FIN
2026-03-01T17:32:15,10.0.2.42,10.0.0.5,32842,443,UDP,36495,11,4768,SYN-ACK
2026-03-08T13:36:15,10.0.2.207,10.0.0.5,2538,8080,TCP,13259,103,4900,ACK
2026-03-14T21:43:55,185.192.134.249,10.0.0.5,20417,6379,ICMP,47680,44,600,RST
2026-03-05T14:56:19,10.0.5.140,10.0.0.5,61932,80,ICMP,8632,389,2237,FIN
2026-03-08T02:58:49,185.176.239.136,10.0.0.5,65526,5432,ICMP,34390,419,4956,SYN
2026-03-07T01:49:41,10.0.3.24,10.0.0.5,48285,80,TCP,23778,48,819,RST
2026-03-01T07:13:16,185.147.82.139,10.0.0.5,55175,5432,TCP,12419,202,663,FIN
2026-03-12T08:42:57,185.168.136.197,10.0.0.5,31838,8443,TCP,59,386,4060,"SYN,SYN,SYN"
2026-03-14T14:35:03,10.0.3.151,10.0.0.5,60774,443,ICMP,14312,182,3349,SYN
2026-03-03T10:24:04,10.0.3.57,10.0.0.5,15554,443,TCP,42525,263,3832,SYN-ACK
2026-03-03T04:42:31,10.0.3.102,10.0.0.5,34191,80,UDP,36124,125,1537,SYN-ACK
2026-03-11T14:10:32,10.0.1.42,10.0.0.5,30535,80,UDP,15747,30,3262,SYN
2026-03-05T17:03:55,10.0.3.57,10.0.0.5,60081,443,ICMP,8733,266,3455,SYN
2026-03-08T11:43:05,10.0.0.250,10.0.0.5,32778,80,ICMP,23036,93,4296,SYN-ACK
2026-03-13T12:57:36,10.0.0.190,10.0.0.5,23670,8080,TCP,40701,468,3815,ACK
2026-03-01T02:25:08,10.0.5.190,10.0.0.5,37585,8080,ICMP,30788,31,3779,RST
2026-03-02T16:13:39,10.0.1.131,10.0.0.5,51049,80,ICMP,23450,384,4315,RST
2026-03-06T06:39:44,10.0.4.76,10.0.0.5,13011,443,UDP,20546,142,3337,FIN
2026-03-12T19:37:25,10.0.1.179,10.0.0.5,2006,80,ICMP,11936,407,845,RST
2026-03-03T12:05:39,10.0.0.12,10.0.0.5,52653,80,ICMP,35868,329,160,SYN-ACK
2026-03-01T14:42:42,10.0.0.221,10.0.0.5,32622,443,TCP,40504,50,4844,SYN
2026-03-10T21:29:39,185.158.1.245,10.0.0.5,52527,80,TCP,25464,286,4711,FIN
2026-03-09T05:40:59,10.0.0.98,10.0.0.5,9645,80,TCP,31724,13,4506,FIN
2026-03-09T08:41:33,10.0.0.207,10.0.0.5,48442,80,TCP,46879,122,3391,FIN
2026-03-11T10:58:46,10.0.1.172,10.0.0.5,39755,80,UDP,40495,63,4699,RST
2026-03-11T04:46:13,10.0.3.102,10.0.0.5,52169,80,ICMP,7776,325,2598,RST
2026-03-12T22:45:43,10.0.1.168,10.0.0.5,62404,80,ICMP,16592,203,3052,RST
2026-03-12T02:17:31,10.0.0.59,10.0.0.5,54051,443,TCP,30072,11,33,FIN
2026-03-13T15:53:51,10.0.5.140,10.0.0.5,48711,8080,UDP,21836,308,4783,SYN-ACK
2026-03-05T14:49:22,10.0.4.76,10.0.0.5,23547,443,ICMP,34927,259,3524,SYN-ACK
2026-03-14T23:33:55,10.0.2.27,10.0.0.5,36445,443,UDP,43478,411,222,SYN-ACK
2026-03-12T10:33:52,10.0.5.27,10.0.0.5,55522,443,ICMP,35042,382,515,SYN-ACK
2026-03-08T04:14:34,10.0.5.81,10.0.0.5,52066,443,TCP,7196,335,1466,FIN
2026-03-08T01:52:43,10.0.3.21,10.0.0.5,45151,8080,UDP,34341,263,47,RST
2026-03-03T12:19:19,185.164.91.130,10.0.0.5,35063,80,ICMP,264,236,4629,SYN
2026-03-02T02:29:36,10.0.2.253,10.0.0.5,23880,8080,TCP,42711,17,628,FIN
2026-03-08T18:50:13,185.168.136.197,10.0.0.5,26148,8443,ICMP,35986,127,2405,SYN-ACK
2026-03-10T05:14:23,10.0.5.29,10.0.0.5,24930,80,ICMP,5577,39,435,SYN
2026-03-07T19:16:35,10.0.4.7,10.0.0.5,12127,443,TCP,14851,262,4131,SYN-ACK
2026-03-14T19:52:24,10.0.1.42,10.0.0.5,30038,443,TCP,26390,459,1186,SYN
2026-03-06T04:35:12,185.113.152.216,10.0.0.5,59847,5432,TCP,18624,264,4535,"SYN,SYN,SYN"
2026-03-11T16:09:44,10.0.5.44,10.0.0.5,29358,8080,TCP,549,333,2636,RST
2026-03-02T14:38:53,10.0.1.234,10.0.0.5,31787,443,UDP,8931,256,268,ACK
2026-03-12T00:20:19,10.0.5.177,10.0.0.5,23425,443,ICMP,10135,3,2674,ACK
2026-03-14T12:16:23,10.0.0.219,10.0.0.5,60961,443,ICMP,47023,348,359,FIN
2026-03-08T07:25:22,10.0.1.42,10.0.0.5,4974,443,UDP,40467,1,2342,ACK
2026-03-01T07:36:54,10.0.3.21,10.0.0.5,49180,80,ICMP,25586,300,1214,SYN
2026-03-09T01:37:49,10.0.2.208,10.0.0.5,3696,443,ICMP,26319,409,2446,ACK
2026-03-03T10:24:58,10.0.2.27,10.0.0.5,13736,80,UDP,24633,276,2325,SYN-ACK
2026-03-13T16:46:51,10.0.2.57,10.0.0.5,17520,443,UDP,29335,370,639,SYN-ACK
2026-03-10T08:23:07,10.0.5.27,10.0.0.5,35563,443,TCP,24110,240,1927,ACK
2026-03-14T05:02:37,10.0.5.159,10.0.0.5,18381,443,ICMP,8150,65,2553,FIN
2026-03-03T06:52:58,10.0.0.98,10.0.0.5,3983,443,ICMP,34993,68,3901,SYN-ACK
2026-03-14T18:40:29,185.158.1.245,10.0.0.5,39562,443,TCP,13868,62,4499,RST
2026-03-03T13:57:03,10.0.1.172,10.0.0.5,43773,8080,TCP,1359,352,1834,RST
2026-03-02T08:22:44,10.0.3.230,10.0.0.5,35719,8080,TCP,46905,119,1399,SYN-ACK
2026-03-09T17:11:09,10.0.2.40,10.0.0.5,29083,8080,ICMP,19678,328,2172,ACK
2026-03-08T04:03:03,10.0.4.187,10.0.0.5,60104,8080,ICMP,42174,221,735,ACK
2026-03-05T10:10:33,10.0.2.117,10.0.0.5,41205,443,TCP,19890,236,433,RST
2026-03-11T19:11:49,10.0.0.195,10.0.0.5,5856,443,ICMP,28975,406,4969,ACK
2026-03-05T07:13:48,10.0.2.117,10.0.0.5,39599,80,TCP,3091,123,503,SYN
2026-03-09T12:07:42,10.0.2.208,10.0.0.5,61661,8080,UDP,83,375,1201,ACK
2026-03-12T03:04:27,185.108.197.98,10.0.0.5,61591,8443,UDP,16058,363,3163,FIN
2026-03-13T17:46:11,10.0.1.36,10.0.0.5,37235,8080,ICMP,744,147,2912,SYN
2026-03-14T02:51:28,10.0.0.40,10.0.0.5,55213,443,UDP,11866,421,443,FIN
2026-03-11T04:59:17,10.0.0.92,10.0.0.5,36567,443,ICMP,9930,96,1357,RST
2026-03-14T20:20:37,10.0.0.207,10.0.0.5,13585,8080,TCP,25187,297,3936,SYN
2026-03-06T08:46:18,10.0.0.207,10.0.0.5,43259,443,ICMP,34402,33,1743,ACK
2026-03-05T04:29:55,10.0.2.42,10.0.0.5,2971,8080,UDP,27402,183,4889,ACK
2026-03-08T16:36:20,10.0.4.109,10.0.0.5,39808,80,UDP,14084,297,4172,ACK
2026-03-12T15:53:13,185.182.174.29,10.0.0.5,47876,22,TCP,47234,145,17,ACK
2026-03-04T06:20:12,10.0.4.103,10.0.0.5,5554,443,ICMP,7321,413,2313,ACK
2026-03-14T00:10:56,10.0.1.246,10.0.0.5,30687,8080,TCP,42203,276,1382,SYN-ACK
2026-03-01T19:02:53,10.0.4.68,10.0.0.5,35010,80,UDP,14002,201,3499,SYN-ACK
2026-03-03T22:35:41,10.0.5.167,10.0.0.5,3664,80,UDP,5125,383,3335,RST
2026-03-09T15:39:22,10.0.2.91,10.0.0.5,45998,443,TCP,23053,196,4742,RST
2026-03-12T10:26:37,10.0.2.208,10.0.0.5,37992,443,TCP,37138,448,337,SYN
2026-03-08T08:48:15,10.0.1.234,10.0.0.5,20459,443,ICMP,18220,43,892,RST
2026-03-14T21:05:55,10.0.1.234,10.0.0.5,52910,443,UDP,15106,364,1951,RST
2026-03-11T18:21:25,10.0.2.207,10.0.0.5,15798,80,UDP,26596,316,4763,SYN
2026-03-02T06:09:54,10.0.5.27,10.0.0.5,10940,443,ICMP,26878,130,3067,FIN
2026-03-05T12:02:39,10.0.4.51,10.0.0.5,10047,80,TCP,3816,202,2428,SYN-ACK
2026-03-12T05:08:05,10.0.5.166,10.0.0.5,29714,80,TCP,16477,210,2212,RST
2026-03-12T20:53:49,10.0.2.208,10.0.0.5,43940,443,ICMP,29242,119,2641,RST
2026-03-11T04:49:09,10.0.2.91,10.0.0.5,37258,8080,TCP,13782,355,3082,SYN-ACK
2026-03-01T19:25:05,10.0.3.98,10.0.0.5,30676,80,UDP,29759,440,4166,RST
2026-03-05T09:48:11,10.0.4.68,10.0.0.5,7482,8080,TCP,38954,275,2584,FIN
2026-03-04T09:03:46,10.0.1.130,10.0.0.5,25453,443,UDP,39148,189,455,SYN-ACK
2026-03-04T03:28:38,10.0.1.234,10.0.0.5,27404,8080,ICMP,42769,301,4664,SYN
2026-03-11T22:02:20,10.0.0.156,10.0.0.5,18224,8080,UDP,39469,150,4405,FIN
2026-03-03T07:07:59,185.192.58.175,10.0.0.5,53570,8080,UDP,15527,332,4459,FIN
2026-03-04T03:21:02,10.0.2.253,10.0.0.5,23926,80,UDP,28506,176,1814,RST
2026-03-10T23:07:37,10.0.1.168,10.0.0.5,23378,80,ICMP,9494,379,2164,RST
2026-03-02T20:25:46,10.0.5.167,10.0.0.5,6947,443,ICMP,12241,420,3247,FIN
2026-03-13T15:35:23,185.108.197.98,10.0.0.5,40981,3306,TCP,16893,182,3795,FIN
2026-03-08T05:46:26,10.0.2.40,10.0.0.5,43559,8080,ICMP,12026,311,1416,SYN
2026-03-10T08:19:37,10.0.3.21,10.0.0.5,25117,8080,UDP,12941,185,4930,SYN-ACK
2026-03-08T05:37:58,185.176.239.136,10.0.0.5,51707,8080,UDP,23502,173,970,SYN
2026-03-10T13:04:35,185.168.136.197,10.0.0.5,37871,3306,ICMP,18808,422,2207,RST
2026-03-08T11:29:38,185.192.134.249,10.0.0.5,57053,22,TCP,18911,435,4933,SYN-ACK
2026-03-12T04:47:56,10.0.2.254,10.0.0.5,13225,80,ICMP,36578,368,4318,SYN-ACK
2026-03-04T22:39:15,10.0.0.98,10.0.0.5,11810,80,ICMP,43681,438,3389,SYN-ACK
2026-03-04T22:00:23,10.0.0.8,10.0.0.5,3086,80,UDP,28540,297,387,SYN-ACK
2026-03-11T19:01:42,10.0.0.207,10.0.0.5,62402,443,ICMP,29578,69,1292,ACK
2026-03-09T09:25:51,10.0.0.219,10.0.0.5,28910,443,TCP,1455,277,2501,RST
2026-03-06T10:43:02,185.164.91.130,10.0.0.5,13891,80,TCP,5162,138,1197,"SYN,SYN,SYN"
2026-03-05T14:08:26,10.0.5.214,10.0.0.5,52403,8080,TCP,45704,249,2996,SYN
2026-03-04T15:07:04,10.0.4.51,10.0.0.5,1077,8080,TCP,9726,136,2049,SYN
2026-03-06T18:09:33,10.0.1.246,10.0.0.5,50404,443,ICMP,21493,242,3955,RST
2026-03-06T03:57:31,10.0.1.234,10.0.0.5,17244,8080,UDP,274,274,3257,SYN-ACK
2026-03-13T10:23:11,10.0.4.103,10.0.0.5,36781,8080,UDP,8767,461,2305,SYN-ACK
2026-03-14T21:51:36,10.0.0.59,10.0.0.5,12611,8080,TCP,5399,49,1663,SYN-ACK
2026-03-01T00:54:55,10.0.0.98,10.0.0.5,11063,443,UDP,37980,387,2903,SYN
2026-03-01T08:54:58,10.0.0.40,10.0.0.5,29201,8080,ICMP,19936,443,3501,RST
2026-03-12T14:12:20,10.0.2.117,10.0.0.5,55162,443,TCP,27493,448,4564,SYN
2026-03-08T12:02:24,10.0.0.98,10.0.0.5,42551,8080,UDP,42898,179,2072,FIN
2026-03-07T16:06:48,185.187.216.153,10.0.0.5,4216,5432,UDP,42487,349,1102,ACK
2026-03-07T09:14:40,10.0.5.44,10.0.0.5,24963,80,TCP,49335,314,1421,FIN
2026-03-06T00:03:24,10.0.4.109,10.0.0.5,62374,80,UDP,35912,439,388,FIN
2026-03-12T13:44:48,10.0.0.156,10.0.0.5,2797,80,ICMP,14852,91,4045,SYN
2026-03-13T17:33:56,10.0.2.207,10.0.0.5,48494,8080,TCP,9876,234,2834,SYN-ACK
2026-03-01T04:48:59,10.0.5.190,10.0.0.5,54079,8080,UDP,1120,149,2341,SYN-ACK
2026-03-12T04:45:25,10.0.2.207,10.0.0.5,28690,443,TCP,43378,38,4095,SYN-ACK
2026-03-14T04:28:33,10.0.2.42,10.0.0.5,43669,443,UDP,13340,49,2901,ACK
2026-03-05T15:05:49,185.187.216.153,10.0.0.5,6951,8080,TCP,31620,467,3109,FIN
2026-03-05T08:39:39,10.0.0.221,10.0.0.5,57675,8080,UDP,3250,474,2304,RST
2026-03-06T13:24:36,10.0.0.8,10.0.0.5,10602,8080,ICMP,2201,362,3077,SYN-ACK
2026-03-04T00:04:12,10.0.0.59,10.0.0.5,5450,8080,UDP,15135,297,2146,SYN-ACK
2026-03-09T02:10:52,10.0.2.17,10.0.0.5,43934,443,UDP,5698,112,4261,SYN-ACK
2026-03-05T07:44:09,10.0.0.12,10.0.0.5,20746,443,TCP,40993,120,2054,ACK
2026-03-07T08:29:46,10.0.3.88,10.0.0.5,45328,443,UDP,24371,483,3842,ACK
2026-03-07T21:47:40,185.182.174.29,10.0.0.5,3897,443,ICMP,20296,146,37,SYN-ACK
2026-03-02T03:58:36,185.180.81.203,10.0.0.5,64767,6379,UDP,39507,146,1127,SYN
2026-03-08T13:27:22,185.168.136.197,10.0.0.5,45962,8443,ICMP,38070,132,1856,SYN-ACK
2026-03-04T06:39:54,185.176.239.136,10.0.0.5,42138,80,TCP,1089,373,3217,"SYN,SYN,SYN"
2026-03-08T22:41:18,10.0.0.98,10.0.0.5,5291,80,TCP,15056,84,2024,SYN
2026-03-07T21:48:44,10.0.2.40,10.0.0.5,21222,443,ICMP,4682,143,4695,SYN
2026-03-11T23:48:51,185.158.1.245,10.0.0.5,42410,443,TCP,15823,334,4880,"SYN,SYN,SYN"
2026-03-06T11:46:45,10.0.3.151,10.0.0.5,52934,8080,UDP,13215,189,4499,SYN
2026-03-10T13:06:26,10.0.2.57,10.0.0.5,56201,80,TCP,12672,215,2955,RST
2026-03-07T15:34:50,185.180.81.203,10.0.0.5,24413,8443,TCP,34247,320,681,"SYN,SYN,SYN"
2026-03-02T14:12:56,10.0.0.195,10.0.0.5,8461,443,TCP,31633,45,1804,SYN-ACK
2026-03-04T23:39:11,10.0.0.92,10.0.0.5,6257,8080,UDP,32991,279,4276,ACK
2026-03-03T21:47:44,10.0.4.187,10.0.0.5,10680,80,UDP,6549,188,2483,SYN-ACK
2026-03-04T06:43:34,10.0.1.42,10.0.0.5,21551,8080,TCP,25717,397,331,SYN-ACK
2026-03-09T15:57:28,185.137.222.41,10.0.0.5,38864,8080,UDP,20067,153,3567,SYN-ACK
2026-03-10T00:05:04,10.0.0.98,10.0.0.5,47076,80,TCP,14346,265,2299,SYN-ACK
2026-03-09T07:50:29,10.0.5.150,10.0.0.5,18882,443,TCP,18666,156,730,FIN
2026-03-14T05:52:51,10.0.0.190,10.0.0.5,56152,80,UDP,4631,450,4992,SYN-ACK
